,ds,y,unique_id
261,2021-01-06 10:30:00,923.5386921666667,NSW1
262,2021-01-06 11:00:00,921.8519643333334,NSW1
263,2021-01-06 11:30:00,940.1035619999999,NSW1
264,2021-01-06 12:00:00,918.6957256666666,NSW1
265,2021-01-06 12:30:00,909.6915676666667,NSW1
266,2021-01-06 13:00:00,917.2428548333334,NSW1
267,2021-01-06 13:30:00,887.0984869999999,NSW1
268,2021-01-06 14:00:00,819.8569566666666,NSW1
269,2021-01-06 14:30:00,835.8922865,NSW1
270,2021-01-06 15:00:00,810.9332766666666,NSW1
271,2021-01-06 15:30:00,711.7607326666666,NSW1
272,2021-01-06 16:00:00,621.8713378333333,NSW1
273,2021-01-06 16:30:00,601.7925968333333,NSW1
274,2021-01-06 17:00:00,449.5710178333333,NSW1
275,2021-01-06 17:30:00,414.91304633333334,NSW1
276,2021-01-06 18:00:00,254.600324,NSW1
277,2021-01-06 18:30:00,138.769967,NSW1
278,2021-01-06 19:00:00,28.881478166666668,NSW1
279,2021-01-06 19:30:00,0.38061100000000003,NSW1
280,2021-01-06 20:00:00,-0.36865333333333333,NSW1
281,2021-01-06 20:30:00,-0.37184,NSW1
282,2021-01-06 21:00:00,-0.41833666666666663,NSW1
283,2021-01-06 21:30:00,-0.5645866666666667,NSW1
284,2021-01-06 22:00:00,-0.5836516666666667,NSW1
285,2021-01-06 22:30:00,-0.5762766666666667,NSW1
286,2021-01-06 23:00:00,-0.5411983333333333,NSW1
287,2021-01-06 23:30:00,-0.575025,NSW1
288,2021-01-07 00:00:00,-0.5780633333333333,NSW1
289,2021-01-07 00:30:00,-0.57625,NSW1
290,2021-01-07 01:00:00,-0.5523116666666666,NSW1
291,2021-01-07 01:30:00,-0.5815466666666667,NSW1
292,2021-01-07 02:00:00,-0.5864216666666667,NSW1
293,2021-01-07 02:30:00,-0.59363,NSW1
294,2021-01-07 03:00:00,-0.6007133333333333,NSW1
295,2021-01-07 03:30:00,-0.5877733333333334,NSW1
296,2021-01-07 04:00:00,-0.6035766666666667,NSW1
297,2021-01-07 04:30:00,-0.58819,NSW1
298,2021-01-07 05:00:00,0.9390955000000001,NSW1
299,2021-01-07 05:30:00,49.63597583333333,NSW1
300,2021-01-07 06:00:00,268.21653783333335,NSW1
301,2021-01-07 06:30:00,517.9954306666667,NSW1
302,2021-01-07 07:00:00,687.5172206666666,NSW1
303,2021-01-07 07:30:00,893.7606621666667,NSW1
304,2021-01-07 08:00:00,948.5018886666667,NSW1
305,2021-01-07 08:30:00,984.7886096666667,NSW1
306,2021-01-07 09:00:00,1022.4034471666668,NSW1
307,2021-01-07 09:30:00,1020.9170469999999,NSW1
308,2021-01-07 10:00:00,1032.2588348333334,NSW1
